instance_path,K,time_limit_s,wall_time_s,exit_code,total_score,paths_vertex_ok,agents_in_solution,all_vertex_constraints_ok
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K1.json,1,50,50.496,0,93086,1,1,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K10.json,10,50,51.524,0,608926,8,10,0
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K2.json,2,50,52.042,0,184181,2,2,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K3.json,3,50,51.057,0,273905,3,3,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K4.json,4,50,51.249,0,361509,4,4,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K5.json,5,50,53.015,0,447434,5,5,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K6.json,6,50,52.690,0,530865,6,6,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K7.json,7,50,51.522,0,608926,7,7,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K8.json,8,50,52.029,0,608926,8,8,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data_multi_agent/24/24_K9.json,9,50,51.524,0,608926,8,9,0
