instance_path,K,time_limit_s,wall_time_s,exit_code,total_score,total_route_distance,total_route_time,paths_vertex_ok,agents_in_solution,all_vertex_constraints_ok
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data/15.json,1,50,11.152,0,61889,34448,13361,1,1,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data/15.json,2,50,22.500,0,116816,66252,25614,2,2,1
/Users/iskodisko/project/yandex_search/Multi-Agent-VRP/data/15.json,3,50,29.441,0,167834,103874,39886,3,3,1
